soc_code,area_code,area_name,year,period,employment,annual_mean_wage,annual_10pct_wage,annual_25pct_wage,annual_median_wage,annual_75pct_wage,annual_90pct_wage,hourly_mean_wage,hourly_10pct_wage,hourly_25pct_wage,hourly_median_wage,hourly_75pct_wage,hourly_90pct_wage,employment_pct,wage_pct,employment_per_1000,location_quotient,occupation_title,major_group,is_major_group,parent_soc,major_group_name,uber_category,log_wage,log_employment,job_complexity_raw,job_complexity,wage_range,task_complexity_raw,task_complexity
07-2230,001018,National,2024,A01,54865,52701,36468.453692919284,39051.336108358504,55345.65144438034,59389.433045842896,75155.25269881138,25.33701923076923,17.532910429288115,18.774680821326204,26.6084862713367,28.552612041270624,36.1323330282747,3.9220255472944867,4.415658623056643,54.865,1.333401066984468,Occupation 07-2230,07,False,07-0000,Group 07,Other,10.872389709681492,10.9126309014249,118.64637591820434,71.95602702207437,2.0608291574864204,0.7231084054528164,10.969335502712832
02-3832,001018,National,2024,A01,21947,91190,51803.66883969771,76314.97023995052,91829.89354480736,109735.60189752598,121256.91065067655,43.84134615384615,24.905610019085437,36.68988953843775,44.14898728115738,52.75750091227211,58.29659165897911,0.6978021165947463,3.2998086890614307,21.947,0.5045847751123178,Occupation 02-3832,02,False,02-0000,Group 02,Other,11.420700520927712,9.996385734902859,114.16572776999942,64.01223050087009,2.3407012160836778,0.8504505494720486,31.82317897753012
04-8790,001018,National,2024,A01,54489,27908,16563.6987384192,20367.253570610646,28785.67017650751,30976.489400050297,49369.95034901496,13.417307692307693,7.963316701163077,9.79194883202435,13.839264507936303,14.892542980793412,23.73555305241104,1.1815350245694904,1.1868493101866509,54.489,1.48331048664833,Occupation 04-8790,04,False,04-0000,Group 04,Other,10.236668665059128,10.905754125417554,111.63859152450118,59.5318393941413,2.9806114641835553,1.0921284687922037,71.40091296056146
05-2421,001018,National,2024,A01,85146,61635,39911.58599605378,44274.59772640714,58060.658094103586,73633.64332217631,110345.93244412841,29.63221153846154,19.188262498102777,21.285864291541895,27.913777929857492,35.400790058738615,53.050929059677124,4.159546593684965,4.947864751767908,85.146,1.5103713294292078,Occupation 05-2421,05,False,05-0000,Group 05,Other,11.028985169985619,11.352122709062593,125.20239300610831,83.5792708058363,2.764759397309813,1.0169536139402704,59.090105188332004
06-1160,001018,National,2024,A01,9727,69559,42556.67454960516,62540.6227442747,74466.04237921374,88044.6306500643,97973.10027259077,33.441826923076924,20.45993968731017,30.067607088593604,35.80098191308353,42.32914935099245,47.10245205413018,0.7307679724984855,3.5543851653936214,9.727,1.6248045660964245,Occupation 06-1160,06,False,06-0000,Group 06,Other,11.149930592286676,9.18266080286944,102.3860306045057,43.1278596980482,2.302179418610136,0.8338562475796769,29.105657791573652
08-1300,001018,National,2024,A01,4377,42573,27152.281775899515,36444.12041716871,40917.20677664895,49043.28776024242,57248.80125917052,20.46778846153846,13.053981623028614,17.52121173902342,19.671734027235072,23.578503730885778,27.52346214383198,3.9578066838263886,1.8207375958526122,4.377,0.9202074826315376,Occupation 08-1300,08,False,08-0000,Group 08,Other,10.658975528502648,8.384118837190895,89.36611751367583,20.04469474148885,2.1084342646290892,0.7459456173509669,14.709210043016936
03-2600,001018,National,2024,A01,79555,106233,72192.15231394695,92851.09046942089,116758.72626773182,133422.72484735973,190754.082780317,51.073557692307695,34.70776553555142,44.63994734106773,56.13400301333261,64.14554079199986,91.70869364438317,1.5930707681934435,3.188880792951061,79.555,0.9838466686942555,Occupation 03-2600,03,False,03-0000,Group 03,Other,11.573390073985298,11.284203885341958,130.59649323944294,93.14253782687156,2.6423105097458746,0.9716537274856234,51.67169120741511
03-330A,001018,National,2024,A01,48113,26523,16911.387894827272,20274.169347075007,24873.660191130657,32344.780242879926,45493.31390223655,12.751442307692308,8.130474949436188,9.747196801478369,11.958490476505123,15.550375116769196,21.871785529921418,3.889175882573141,2.016470744405984,48.113,0.5494037985274234,Occupation 03-330A,03,False,03-0000,Group 03,Other,10.185767560073915,10.781307689847692,109.81589412242606,56.300356625825025,2.690099368849064,0.9895781330240683,54.60703323700607
04-2300,001018,National,2024,A01,18920,49759,31614.383659177205,41635.41083959496,52276.88295928275,63829.58329929767,70212.55670857118,23.922596153846154,15.199222913065965,20.017024442112962,25.133116807347477,30.68729966312388,33.75603687912076,3.534377417048385,1.0179142639367773,18.92,0.7285720152807573,Occupation 04-2300,04,False,04-0000,Group 04,Other,10.814946630748102,9.847974842605868,106.5053223437324,50.43100297230959,2.220905441823772,0.7979149694106366,23.219831107920218
07-1110,001018,National,2024,A01,23076,34305,23000.766594252487,29384.040233822798,31478.642311460015,41360.748484849166,56192.12150236766,16.49278846153846,11.058060862621389,14.126942420107115,15.133962649740392,19.884975233100562,27.015443029984453,2.5796603788620023,1.8815618731112433,23.076,1.5929337037730769,Occupation 07-1110,07,False,07-0000,Group 07,Other,10.443046395124991,10.04654839537678,104.91657100378825,47.614286071125726,2.4430542900430607,0.8932490147233456,38.831954447638125
08-1--8,001018,National,2024,A01,10554,69683,37456.09555568744,62074.192136556354,64444.14300876051,86601.34418988305,115664.33860322364,33.50144230769231,18.007738247926653,29.843361604113632,30.982761061904093,41.63526162975147,55.60785509770368,0.128751927156319,2.8786210744716976,10.554,0.957647713890786,Occupation 08-1--8,08,False,08-0000,Group 08,Other,11.151711664560553,9.264260213965613,103.31235869160457,44.77015822102815,3.0879977447532125,1.127522901836231,77.19718702414696
05-1820,001018,National,2024,A01,78304,110984,58983.236173704834,84316.26666477045,102030.150716889,133313.00060840065,194886.28693550106,53.35769230769231,28.357325083511938,40.53666666575502,49.0529570754274,64.09278875403878,93.69533025745244,1.8886746301218618,1.7373417017252284,78.304,0.5657633415373302,Occupation 05-1820,05,False,05-0000,Group 05,Other,11.617141325760562,11.268353966242397,130.9060605345325,93.69137351324345,3.3040962072946214,1.195162973665374,88.27408133446511
04-4920,001018,National,2024,A01,2012,73110,47810.618702667154,59539.719676622,80249.2853603999,87503.94457070624,117856.47517699453,35.14903846153846,22.985874376282286,28.624865229145193,38.58138719249995,42.06920412053184,56.6617669120166,0.23693782157156165,1.1237009006379424,2.012,1.8752727934153783,Occupation 04-4920,04,False,04-0000,Group 04,Other,11.199720435287361,7.60688453121963,85.19498013317181,12.649633688549963,2.4650690238907074,0.9022198086809968,40.30103237528352
03-3610,001018,National,2024,A01,12522,68660,46487.361595326984,55042.95691306502,64238.94917844992,81003.40522077239,110674.909400997,33.00961538461539,22.349693074676434,26.46296005435818,30.884110181947076,38.94394481767903,53.20909105817164,4.503480040891337,1.0879439393315582,12.522,1.611329099638815,Occupation 03-3610,03,False,03-0000,Group 03,Other,11.136922067011684,9.435242376305256,105.07955902827776,47.90324955567347,2.380752651966428,0.867416678011981,34.60159135365554
03-1490,001018,National,2024,A01,9201,105925,55017.532725947654,85315.8895462959,112833.86195546114,123065.00348025955,187029.73281300455,50.92548076923077,26.450736887474832,41.01725458956534,54.247049017048624,59.16586705781709,89.91814077548295,2.2434600005839624,3.7044160777124113,9.201,0.8727643147521412,Occupation 03-1490,03,False,03-0000,Group 03,Other,11.57048657549476,9.127067452782361,105.60461143605346,48.83412146357134,3.3994569284783034,1.2236156919462668,92.93356416344277
04-2--4,001018,National,2024,A01,66782,52255,30344.67620649442,38254.37427505706,56760.81723796717,60934.068283904264,90250.19271631501,25.122596153846153,14.588786637737702,18.391526093777433,27.28885444133037,29.295225136492434,43.3895157289976,1.7148865894986056,2.2261507369523423,66.782,1.0893547438143858,Occupation 04-2--4,04,False,04-0000,Group 04,Other,10.863890859028604,11.109188862135733,120.68901533057877,75.57744770082047,2.974168915237906,1.0899646437478225,71.04655997608839
07-2110,001018,National,2024,A01,41399,98187,57312.98102728115,70514.09921286181,97001.02941237864,113116.84314575579,156977.29354382397,47.20528846153846,27.554317801577476,33.901009236952795,46.63511029441281,54.38309766622874,75.46985266529998,1.239638766758161,4.1725279402262645,41.399,0.7347155792010438,Occupation 07-2110,07,False,07-0000,Group 07,Other,11.494629102687112,10.631012004932307,122.19953998291096,78.2554755399841,2.738948327763693,1.0075740247374139,57.55408200762511
05-1213,001018,National,2024,A01,52527,38790,26299.32933719529,33258.76403490002,34944.304316473936,43065.96902697875,53073.631023584545,18.64903846153846,12.643908335190043,15.989790401394242,16.800146305997085,20.70479280143209,25.516168761338722,1.326658958096101,3.3849922413520446,52.527,1.1597496432411531,Occupation 05-1213,05,False,05-0000,Group 05,Other,10.565917760434013,10.869082602094426,114.84183290509384,65.21090565733894,2.018060245685513,0.7021367756411491,7.534972991600468
02-3831,001018,National,2024,A01,6278,77280,42890.62819933716,69002.104848237,69993.2083634721,87260.39618662074,121154.10044611005,37.15384615384615,20.620494326604405,33.17408886934471,33.650580943976976,41.95211355125997,58.24716367601445,1.5436196186194215,2.4192082282177125,6.278,1.3092180887850362,Occupation 02-3831,02,False,02-0000,Group 02,Other,11.255190468886399,8.744806737401898,98.42446544305942,36.104351824387365,2.8247219854891843,1.0384099475393864,62.603843910619034
02-1310,001018,National,2024,A01,42862,86317,56264.3516569498,77369.45697256607,79064.14011230464,109217.48665642347,132742.85861703346,41.49855769230769,27.050169065841253,37.19685431373369,38.011605823223384,52.50840704635743,63.81868202741993,3.6848731313522065,3.6112914367398634,42.862,1.7044728832626,Occupation 02-1310,02,False,02-0000,Group 02,Other,11.365781844925843,10.665740931494621,121.22448464186402,76.52678786579271,2.359271096313024,0.8583527138367382,33.11725565609325
04-8800,001018,National,2024,A01,89171,78635,46261.90265519408,63627.4975947059,76187.03820112729,90958.13231227112,140028.21250504573,37.80528846153846,22.24129935345869,30.590143074377835,36.628383750541964,43.7298713039765,67.32125601204122,3.214632434813762,3.9339689009385324,89.171,0.9547077625314795,Occupation 04-8800,04,False,04-0000,Group 04,Other,11.272572171924827,11.398311153600078,128.4882851170126,89.40486957107554,3.026858050969592,1.1075251346451938,73.92230650395764
04-2400,001018,National,2024,A01,78586,72297,38450.30188945576,51419.56782653782,65333.77100557466,90573.39992535465,105923.6624272777,34.75817307692308,18.485722062238345,24.720946070450875,31.4104668296032,43.54490381026666,50.92483770542197,3.2712266705727524,3.8704073073450633,78.586,1.8304938793246928,Occupation 04-2400,04,False,04-0000,Group 04,Other,11.188537913510032,11.271948845504227,126.11662701706967,85.20012759164555,2.754820046193842,1.0133521214855987,58.50031646988451
06-2191,001018,National,2024,A01,41137,107995,71155.59607686008,93929.03279739387,117503.33353241405,127061.45641152485,175348.25925109253,51.92067307692308,34.20942119079812,45.1581888449009,56.491987275199065,61.08723865938695,84.30204771687141,4.778924632606483,3.708688594354215,41.137,1.9567308045304865,Occupation 06-2191,06,False,06-0000,Group 06,Other,11.589840208738353,10.624663238817353,123.13814920954962,79.9195474471544,2.4642933081705443,0.9019050759937601,40.24949102385903
04-2450,001018,National,2024,A01,36933,45445,28536.54441547339,31866.730119868862,49776.95642178037,53245.91131915814,77701.39949816353,21.848557692307693,13.71949250743913,15.32054332686003,23.93122904893287,25.598995826518337,37.356442066424776,4.994698902034151,2.9462847862890005,36.933,0.5479209202097051,Occupation 04-2450,04,False,04-0000,Group 04,Other,10.72425808255287,10.516860739315725,112.78552878668961,61.56525865225961,2.722873462423553,1.0016877426976332,56.590130872267466
02-3713,001018,National,2024,A01,52275,82603,45635.54441489464,71890.10616322503,82200.97351051965,104089.9210160052,146419.1673954466,39.71298076923077,21.94016558408396,34.56255104001204,39.519698803134446,50.043231257694806,70.3938304785801,4.47049628871856,4.538840280096376,52.275,1.6238114309318492,Occupation 02-3713,02,False,02-0000,Group 02,Other,11.32180127846212,10.864273524296834,123.00314587694606,79.68019836898213,3.208445725206643,1.1657866221253983,83.46334219076623
05-220A,001018,National,2024,A01,33669,115456,58011.86782819952,86161.9659418669,124749.2914574616,127697.09265214372,158400.71718635716,55.50769230769231,27.890321071249772,41.424022087436015,59.97562089301039,61.39283300583833,76.1541909549794,3.0850650306927556,4.663444051960224,33.669,1.198951909078314,Occupation 05-220A,05,False,05-0000,Group 05,Other,11.656644783982241,10.424332811684366,121.51274469581548,77.03784768081059,2.7304881417618945,1.0044803997190788,57.04746283296762
02-3816,001018,National,2024,A01,58936,33245,20317.11540735552,27230.15920133303,34322.42368870557,37078.89537558605,59222.134334215676,15.983173076923077,9.767843945844,13.091422692948573,16.5011652349546,17.826392007493293,28.47217996837292,2.6438626780905716,3.857539816529042,58.936,0.7383519908553617,Occupation 02-3816,02,False,02-0000,Group 02,Other,10.411659658836555,10.98420738836265,114.36382894970984,64.36344653260883,2.9148889075451705,1.0698317084570752,67.74954401585404
03-3520,001018,National,2024,A01,72167,61799,37569.96917109342,50171.89214706549,67405.19750306822,77300.1668141565,92894.3553337649,29.71105769230769,18.0624851784103,24.121101993781487,32.40634495339818,37.163541737575244,44.660747756617745,3.608209575587002,4.446646979586611,72.167,1.8735438693939357,Occupation 03-3520,03,False,03-0000,Group 03,Other,11.031642462085092,11.18673815668355,123.40809566149775,80.39813885066734,2.472569378769638,0.905257844290773,40.798548100066874
03-3110,001018,National,2024,A01,88487,85095,46268.99396774807,64951.82048329802,84524.08503659826,95584.0784215142,132660.45264673154,40.91105769230769,22.24470863834042,31.226836770816355,40.636579344518395,45.953883856497214,63.77906377246709,2.851497141976948,2.8311751796645916,88.487,0.5452637162165674,Occupation 03-3110,03,False,03-0000,Group 03,Other,11.351523558428777,11.39061092755087,129.30078828898996,90.8453664941841,2.8671566262971457,1.0533208161370184,65.04568217401143
04-9200,001018,National,2024,A01,1724,42865,24568.819720184012,33114.62528607156,41277.61705578924,54586.02122150458,71360.05376721639,20.608173076923077,11.811932557780775,15.920492925995942,19.845008199898672,26.243279433415665,34.30771815731557,0.49791413582922994,0.903081601818716,1.724,1.5127156540018882,Occupation 04-9200,04,False,04-0000,Group 04,Other,10.665810921112856,7.452402451223638,79.4859154527893,2.5279623036807917,2.9044966172547557,1.0662600937931204,67.16464815338742
02-1210,001018,National,2024,A01,80704,115094,63946.9571092273,89129.75605017535,119289.6767967192,142313.2199901325,205040.4076997181,55.333653846153844,30.743729379436203,42.850844254891996,57.350806152268845,68.41981730294832,98.57711908640294,3.61886595801402,4.472085254745178,80.704,1.3237329826974369,Occupation 02-1210,02,False,02-0000,Group 02,Other,11.653504464767392,11.298543419324591,131.66762618246736,95.04156266995227,3.206413830598541,1.1651531258942247,83.35959938551876
04-5830,001018,National,2024,A01,89941,110632,69960.06939940726,90156.23552863442,105344.83382030374,127890.6814378412,176315.34288021582,53.18846153846154,33.63464874971503,43.34434400415117,50.64655472129988,61.48590453742365,84.76699176933452,2.8110927053459935,4.360438313219049,89.941,0.9781739819817824,Occupation 04-5830,04,False,04-0000,Group 04,Other,11.613964657144495,11.406909178786348,132.47944004968178,96.48083751612089,2.5202282443949326,0.9243494705944221,43.925036896704945
04-9110,001018,National,2024,A01,92069,113221,64594.782197618246,97925.21624739679,107971.98739298579,124757.64562761942,166715.65390297747,54.433173076923076,31.055183748854926,47.07943088817154,51.90960932355086,59.97963732097087,80.15175668412378,2.6105995340741908,4.758405384351131,92.069,1.4723876738865411,Occupation 04-9110,04,False,04-0000,Group 04,Other,11.63709693991342,11.430293574921723,133.0154343830336,97.43110849920873,2.58094614194898,0.9481560533932148,47.82365785349772
05-3--5,001018,National,2024,A01,1601,50892,31141.513539506035,44946.44320332705,47268.114741347104,64999.649296067895,73118.97713901811,24.467307692307692,14.971881509377901,21.608866924676466,22.725055164109186,31.249831392340333,35.15335439375871,1.2903842693805059,4.840276000146444,1.601,1.1712781012962248,Occupation 05-3--5,05,False,05-0000,Group 05,Other,10.83746101926259,7.3783837129967145,79.96294587476388,3.373695438988101,2.3479583625972316,0.8535461686728544,32.3301247241126
06-1150,001018,National,2024,A01,19483,81063,47645.11313650514,61932.71694662611,78832.22671189236,91500.04224424277,141543.0853889924,38.972596153846155,22.90630439255055,29.77534468587794,37.9001089961021,43.990404925116714,68.04956028316941,0.7243000286542256,1.9435871146237118,19.483,1.7991783473407914,Occupation 06-1150,06,False,06-0000,Group 06,Other,11.302981909119962,9.877297569445886,111.64291573844143,59.53950584652035,2.97077866062498,1.0888240937472775,70.8597808750315
04-4910,001018,National,2024,A01,91015,54341,33853.67281207457,38669.499434730315,59772.75333791905,67496.85773778263,91300.4025164114,26.12548076923077,16.275804236574313,18.591105497466497,28.736900643230314,32.45041237393396,43.894424286736246,2.4771938070449595,4.871683085698923,91.015,0.5990857808008565,Occupation 04-4910,04,False,04-0000,Group 04,Other,10.903034285460993,11.41877960708,124.49934555411605,82.3328292825011,2.696912769944635,0.9921077002695498,55.02128100864975
04-8210,001018,National,2024,A01,36455,115068,70833.58924628374,84641.72655808687,111444.61160236024,143274.06178886685,150033.3565872811,55.32115384615385,34.05461021455949,40.693137768311,53.57914019344242,68.88176047541675,72.13142143619284,2.0793317971556218,0.6846072539060152,36.455,0.7977245470647556,Occupation 04-8210,04,False,04-0000,Group 04,Other,11.65327853694168,10.503833902240531,122.40410216857997,78.61814636910029,2.1181103228529756,0.7505243340440942,15.4590312586829
02-2100,001018,National,2024,A01,60949,65050,37307.170902964106,51652.185441181595,64778.174315088705,82531.7503782045,106108.48400926778,31.27403846153846,17.93613985719428,24.832781462106535,31.14335303610034,39.67872614336755,51.01369423522489,0.44881767987578003,1.9897642174339647,60.949,0.7131408362338347,Occupation 02-2100,02,False,02-0000,Group 02,Other,11.082911483940652,11.01779272788393,122.1092215515426,78.09534887590047,2.8441846819544634,1.0452764472287372,63.728317751109564
04-5810,001018,National,2024,A01,49269,73974,38791.020221719395,62359.22923968645,68649.0619249702,89096.22183593799,122380.7467632893,35.56442307692308,18.64952895274971,29.980398672926178,33.00435669469721,42.83472203650865,58.83689748235062,2.3197067181391438,2.905560100581062,49.269,1.3495473671642944,Occupation 04-5810,04,False,04-0000,Group 04,Other,11.211468959096608,10.805050359005671,121.14048670146775,76.37786687832899,3.1548731140298125,1.148948277761237,80.70585604625573
04-8100,001018,National,2024,A01,78604,117362,80819.815427878,98517.3661640617,117097.72767533605,139537.21397892648,190105.03151807905,56.42403846153846,38.85568049417211,47.36411834810659,56.296984459296176,67.08519902833004,91.39664976830724,2.4837507832739836,3.5030180460535454,78.604,1.9439085891107468,Occupation 04-8100,04,False,04-0000,Group 04,Other,11.673018454253116,11.272177867707658,131.58034026937503,94.88681239502814,2.3522081869603504,0.8553545409832656,32.62626794830563
05-6173,001018,National,2024,A01,73278,88895,45342.79672831518,73944.97959844535,84214.08447904147,100756.4171704663,157619.96055587914,42.73798076923077,21.79942150399768,35.55047096079103,40.48754061492378,48.4405851781088,75.77882719032651,2.8851757269678284,2.864182625256559,73.278,1.0405509488245546,Occupation 05-6173,05,False,05-0000,Group 05,Other,11.395211176950673,11.202015706399143,127.6493345819365,87.91748379081295,3.4761852362196777,1.2459354960349722,96.5887068064326
07-2240,001018,National,2024,A01,1770,109490,68335.73573479569,94119.224794399,111646.44790927337,142332.5723940871,176196.36661339775,52.63942307692308,32.85371910326716,45.249627304999514,53.67617687945835,68.42912134331111,84.70979164105661,4.2280111812544305,1.70483652613984,1.77,1.975821843750741,Occupation 07-2240,07,False,07-0000,Group 07,Other,11.60358849986747,7.478734825567875,86.78016141551774,15.460021190461395,2.5783927650563188,0.9471662455332736,47.661564633375384
07-2200,001018,National,2024,A01,63146,72005,42436.988937512026,53603.53443105527,68395.59202037203,88083.03921110017,112523.28193812873,34.61778846153846,20.40239852765001,25.770930014930418,32.8824961636404,42.34761500533662,54.09773170102343,1.8284961927551957,1.5985330135787965,63.146,0.9786848135434013,Occupation 07-2200,07,False,07-0000,Group 07,Other,11.184490840031483,11.053204784521506,123.62446766547295,80.78174745272923,2.6515378389314557,0.9751397882574889,52.24257656701142
05-1300,001018,National,2024,A01,10506,29964,19285.653939866446,22634.712683987254,27771.977994764195,36676.692285693694,48924.07140969176,14.40576923076923,9.271949009551177,10.882073405763103,13.351912497482786,17.63302513735274,23.521188177736423,0.40712204562055476,3.9686488315197246,10.506,1.0677076084675137,Occupation 05-1300,05,False,05-0000,Group 05,Other,10.307751940067774,9.259701801513907,95.44670920900404,30.82505096641658,2.5368116405199044,0.9309080328943173,44.99908219942262
05-4190,001018,National,2024,A01,55636,94349,48049.93048664527,76426.54124278894,94047.90994251198,109677.12053166851,127957.48613272635,45.36009615384615,23.100928118579457,36.74352944364853,45.21534131851537,52.72938487099447,61.51802217919536,2.2666617119712855,0.8639817100835137,55.636,1.6460399678682713,Occupation 05-4190,05,False,05-0000,Group 05,Other,11.4547559519064,10.926585752727021,125.16137318506551,83.50654625775263,2.66301084802381,0.9794573804336408,52.949635428969714
07-2112,001018,National,2024,A01,7940,58886,38215.23776998585,46351.67584081573,57601.745992173615,76192.77712752677,86934.71200778303,28.310576923076923,18.37271046633935,22.284459538853717,27.69314711162193,36.63114284977249,41.79553461912646,4.21310418430395,0.5767565199685663,7.94,1.8913728120496285,Occupation 07-2112,07,False,07-0000,Group 07,Other,10.983358650384996,8.979668554241181,98.62692029281502,36.463286531597916,2.274870367967757,0.8219230696663546,27.151453028663536
04-240A,001018,National,2024,A01,5145,57263,32930.91847353821,44448.53340098613,56469.80909372521,67759.39755613384,101830.51186702776,27.53028846153846,15.832172343047215,21.369487212012565,27.148946679675582,32.576633440448965,48.956976859147964,3.4350010461559135,1.7138738657107342,5.145,1.7584637052160992,Occupation 04-240A,04,False,04-0000,Group 04,Other,10.955409969874841,8.545780648268149,93.62253051440037,27.590941996254955,3.0922463322380196,1.1288977951579668,77.42234272846525
03-2200,001018,National,2024,A01,66391,30995,17533.768362316456,26947.96954966077,32024.922568509908,34391.61342389176,51689.4190897942,14.901442307692308,8.429696328036757,12.955754591183062,15.396597388706686,16.53442953071719,24.85068225470875,3.4686194315686123,4.54197103383278,66.391,1.5587585085868751,Occupation 03-2200,03,False,03-0000,Group 03,Other,10.34158118013602,11.10331678410918,114.8258518916319,65.18257272090983,2.9479925833219633,1.0811244584901274,69.5988708306589
03-3790,001018,National,2024,A01,81715,97415,60260.4945028325,75081.45570493797,95082.0976564991,118709.96916269633,168248.57877830658,46.83413461538461,28.971391587900243,36.0968537042971,45.712546950239954,57.07210055898862,80.88873979726277,2.3237498201863316,3.706557689159521,81.715,1.1164394988091144,Occupation 03-3790,03,False,03-0000,Group 03,Other,11.486735481879988,11.310992862527158,129.926383049282,91.95449118242426,2.792021210021736,1.0267657815839273,60.6969684131147
03-2220,001018,National,2024,A01,2321,29939,17530.52984859444,26144.635081372424,27676.700091291295,37338.40724260999,42455.943279043844,14.39375,8.42813935028579,12.569536096813666,13.306105813120816,17.951157328177878,20.411511191848003,2.3209836825738854,4.580239335177786,2.321,1.5937062272735154,Occupation 03-2220,03,False,03-0000,Group 03,Other,10.306917257282223,7.749753406274437,79.87606712281169,3.2196670250853434,2.4218288691626664,0.8845229858066233,37.40295980813704
02-3790,001018,National,2024,A01,82836,29077,17464.154857630572,22070.50789556449,30476.205376117032,32882.62928882728,46590.13215283802,13.979326923076924,8.396228296937775,10.610821103636773,14.65202181544088,15.808956388859269,22.39910199655674,2.848832346624973,3.671380768207217,82.836,1.1778018047305008,Occupation 02-3790,02,False,02-0000,Group 02,Other,10.277702762639334,11.324618028491475,116.39105799726205,67.9575459849573,2.667757617396613,0.981238275874199,53.24127897752506
03-1330,001018,National,2024,A01,24287,92879,55080.7625139792,77080.16376260192,93784.50031469259,112800.0286340164,138508.52718113773,44.653365384615384,26.48113582402846,37.05777103971246,45.08870207437144,54.23078299712327,66.59063806785468,1.2810877768876394,2.804413712733278,24.287,1.0905310384372708,Occupation 03-1330,03,False,03-0000,Group 03,Other,11.43905284973328,10.097696506752222,115.50808400130578,66.39211046639257,2.5146443306042654,0.9221313743082217,43.561796328386016
06-2130,001018,National,2024,A01,64858,45500,29771.39632758694,32138.947877475974,49277.29887640078,53328.0306624249,62912.31604346832,21.875,14.313171311339875,15.451417248786527,23.691009075192685,25.63847628001197,30.246305790129,0.3232635690608574,4.968580276362091,64.858,0.6888939902851692,Occupation 06-2130,06,False,06-0000,Group 06,Other,10.725467604939041,11.079955543739874,118.83770424854676,72.29523538539806,2.1131798908999158,0.7481938703153286,15.077389138568462
03-3660,001018,National,2024,A01,44758,105629,63806.68270700157,81518.83796922269,98344.03785201203,117457.84988545394,189843.12868175132,50.78317307692308,30.676289762981526,39.191749023664755,47.28078742885194,56.47012013723747,91.27073494314968,1.3021153568122668,3.100134378082652,44.758,1.8716893217517898,Occupation 03-3660,03,False,03-0000,Group 03,Other,11.567688233764917,10.7090254786751,123.87866802475867,81.23242241380417,2.9752859830294804,1.090340163126926,71.10805589649948
03-1210,001018,National,2024,A01,83360,30018,17978.6210624893,21202.555173326647,31571.903937772382,35701.497104141294,46351.606893269025,14.43173076923077,8.64356781850447,10.193536141022427,15.178799970082876,17.16418130006793,22.284426390994724,4.159161210105561,2.824090255520302,83.36,1.9308737834750747,Occupation 03-1210,03,False,03-0000,Group 03,Other,10.30955248071626,11.330923856987194,116.81675415860938,68.71226797466672,2.578151390596762,0.9470726268412012,47.64623342024221
05-4110,001018,National,2024,A01,73371,32948,18753.711427733473,28733.226849986262,31002.200834424715,42730.171596881795,43403.21335333037,15.840384615384615,9.016207417179555,13.814051370185704,14.904904247319575,20.543351729270093,20.866929496793446,2.5819041350420804,0.9375950586939192,73.371,0.982070623609244,Occupation 05-4110,05,False,05-0000,Group 05,Other,10.402685840061139,11.20328404116402,116.54424425719988,68.22913179989747,2.3143799306384003,0.8391418031240433,29.971232569260938
05-320A,001018,National,2024,A01,69669,107120,65539.83611131688,91749.90968886385,111826.28245382507,122413.22826160726,162806.21870342983,51.5,31.50953659197927,44.11053350426146,53.76263579510821,58.852513587311186,78.2722205304951,4.843043672018156,1.185249236479303,69.669,1.0435525314988499,Occupation 05-320A,05,False,05-0000,Group 05,Other,11.581704980365053,11.151510734540933,129.15350741282708,90.58425040717975,2.4840803450730293,0.9099025085855943,41.559169047226725
04-4900,001018,National,2024,A01,97863,60770,38091.08897570016,46112.56859220651,61301.27044223982,73576.92280860775,99328.11859410472,29.216346153846153,18.313023546009692,22.169504130868514,29.47176463569222,35.37352058106142,47.75390317024265,1.55691305566635,3.9655869961087724,97.863,1.2461760586982384,Occupation 04-4900,04,False,04-0000,Group 04,Other,11.014851525129401,11.491323820412468,126.5752257090261,86.01318288482936,2.6076471233854757,0.9584483294594439,49.509144741894495
06-2420,001018,National,2024,A01,69458,41566,20788.211455391087,35948.40548018107,44290.776604506624,50048.3561159396,67705.48505390515,19.983653846153846,9.994332430476485,17.282887250087054,21.293642598320492,24.061709671124806,32.55071396822363,3.784417273805715,4.096548477318799,69.458,1.934409781481717,Occupation 06-2420,06,False,06-0000,Group 06,Other,10.635037804379019,11.148477532333278,118.56448001763452,71.8108327670182,3.2569172773325255,1.1807811275473954,85.91887701359283
05-4120,001018,National,2024,A01,91266,109793,71954.74502703229,92674.96235631354,116139.47710781319,142020.1945449448,143882.64732875724,52.785096153846155,34.593627416842445,44.55527036361228,55.836287071064035,68.27893968506962,69.17434967728714,2.635637673107887,2.6889599245116806,91.266,1.7754058991903268,Occupation 05-4120,05,False,05-0000,Group 05,Other,11.606352053748438,11.421533598539797,132.56233993836918,96.62781175412862,1.9996269498933357,0.6929606381086519,6.03226752610123
07-1300,001018,National,2024,A01,35769,62983,33777.57866792777,56449.1891533437,58931.95480506884,77591.34356993395,91073.05988195741,30.28028846153846,16.239220513426815,27.139033246799855,28.33267057936002,37.30353056246825,43.78512494324875,2.187053446206337,1.0960158221861613,35.769,0.627467909457768,Occupation 07-1300,07,False,07-0000,Group 07,Other,11.050620127690122,10.484836875474242,115.86394941166327,67.02302865396491,2.696257798029567,0.9918648108930568,54.98150488364344
