occupation_code,soc_code,occupation_title,employment,major_group,major_group_name,is_major_group,uber_category,annual_mean_wage,annual_10pct_wage,annual_90pct_wage,annual_median_wage,avg_task_importance,avg_skill_level,wage_range,complexity_raw,job_complexity_index,task_complexity_raw,task_complexity_index,job_price_index
13-1150,13-1150,U.S.,0.8,13,Business & Financial Operations,False,Management & Business,110745,76603.6684853618,199116.8012270378,114671.49735818006,3.982065508548411,2.4666715758468336,122513.13274167599,1203378.851548937,1.8524161678941518,9.822447803096432,1.01073067458581,1.4701314217443249
13-1151,13-1151,U.S.,0.8,13,Business & Financial Operations,False,Management & Business,111764,63715.59824631374,152100.8859216775,111623.32876024373,3.8549999999999995,2.667142857142857,88385.28767536374,908763.0074379717,1.3989005088425839,10.281835714285712,1.05800172785896,1.4836585689632285
13-1160,13-1160,U.S.,0.7,13,Business & Financial Operations,False,Management & Business,116232,66884.3827018217,176483.71613433934,106842.43121880938,3.982065508548411,2.4666715758468336,109599.33343251764,1076533.7318950663,1.6571576670796702,9.822447803096432,1.01073067458581,1.5429709279171644
13-1161,13-1161,U.S.,0.7,13,Business & Financial Operations,False,Management & Business,35855,19569.378973577273,57985.69470319391,32466.357715073602,3.986923076923077,2.518,38416.31572961664,385664.17140475876,0.5936705182811867,10.039072307692306,1.0330213536559478,0.4759723881587681
13-1161,13-1161,U.S.,0.7,13,Business & Financial Operations,False,Management & Business,35855,19569.378973577273,57985.69470319391,32466.357715073602,3.986923076923077,2.5425714285714283,38416.31572961664,389427.6025565583,0.5994637401774969,10.137036703296701,1.0431018978990445,0.4759723881587681
13-1161,13-1161,U.S.,0.7,13,Business & Financial Operations,False,Management & Business,35855,19569.378973577273,57985.69470319391,32466.357715073602,3.516111111111111,2.518,38416.31572961664,340121.45508467144,0.5235645296870237,8.853567777777776,0.911032841498386,0.4759723881587681
13-1161,13-1161,U.S.,0.7,13,Business & Financial Operations,False,Management & Business,35855,19569.378973577273,57985.69470319391,32466.357715073602,3.516111111111111,2.5425714285714283,38416.31572961664,343440.4662201851,0.5286736355026467,8.939963650793649,0.9199229838300393,0.4759723881587681
13-1190,13-1190,U.S.,0.6,13,Business & Financial Operations,False,Management & Business,30809,20598.329616603027,53944.30057634228,32378.800151090527,3.982065508548411,2.4666715758468336,33345.97095973925,327539.0591956082,0.50419587155767,9.822447803096432,1.01073067458581,0.4089871233240409
13-1199,13-1199,U.S.,0.6,13,Business & Financial Operations,False,Management & Business,53580,36595.66310518335,93970.09135595747,49065.402718483114,4.022380952380952,2.771714285714286,57374.42825077412,639661.2323140186,0.9846598244504706,11.14889074829932,1.1472217610929702,0.7112704101951414
13-1199,13-1199,U.S.,0.6,13,Business & Financial Operations,False,Management & Business,53580,36595.66310518335,93970.09135595747,49065.402718483114,4.022380952380952,2.4842857142857144,57374.42825077412,573327.9471158017,0.8825499611995509,9.992743537414965,1.0282541194416428,0.7112704101951414
13-1199,13-1199,U.S.,0.6,13,Business & Financial Operations,False,Management & Business,53580,36595.66310518335,93970.09135595747,49065.402718483114,4.022380952380952,2.274285714285714,57374.42825077412,524863.7675723727,0.8079468304943558,9.148043537414964,0.941334421018456,0.7112704101951414
13-1199,13-1199,U.S.,0.6,13,Business & Financial Operations,False,Management & Business,53580,36595.66310518335,93970.09135595747,49065.402718483114,3.834285714285714,2.771714285714286,57374.42825077412,609749.2888117058,0.9386150001746407,10.627544489795918,1.0935751888623886,0.7112704101951414
13-1199,13-1199,U.S.,0.6,13,Business & Financial Operations,False,Management & Business,53580,36595.66310518335,93970.09135595747,49065.402718483114,3.834285714285714,2.4842857142857144,57374.42825077412,546517.8915800209,0.8412800151034433,9.525461224489796,0.9801707315903999,0.7112704101951414
13-1199,13-1199,U.S.,0.6,13,Business & Financial Operations,False,Management & Business,53580,36595.66310518335,93970.09135595747,49065.402718483114,3.834285714285714,2.274285714285714,57374.42825077412,500320.0019524974,0.7701654882373095,8.720261224489795,0.8973155863668294,0.7112704101951414
13-1199,13-1199,U.S.,0.6,13,Business & Financial Operations,False,Management & Business,53580,36595.66310518335,93970.09135595747,49065.402718483114,3.9535294117647055,2.771714285714286,57374.42825077412,628712.08009828,0.9678052930923188,10.958053949579831,1.1275846390463924,0.7112704101951414
13-1199,13-1199,U.S.,0.6,13,Business & Financial Operations,False,Management & Business,53580,36595.66310518335,93970.09135595747,49065.402718483114,3.9535294117647055,2.4842857142857144,57374.42825077412,563514.2290954072,0.8674432556888684,9.821696638655462,1.0106533797039876,0.7112704101951414
13-1199,13-1199,U.S.,0.6,13,Business & Financial Operations,False,Management & Business,53580,36595.66310518335,93970.09135595747,49065.402718483114,3.9535294117647055,2.274285714285714,57374.42825077412,515879.616285157,0.7941171150412181,8.991455462184872,0.9252214953931845,0.7112704101951414
13-2000,13-2000,U.S.,0.4,13,Business & Financial Operations,False,Management & Business,37755,19576.766561600165,55640.95939263024,37325.35483777667,3.982065508548411,2.4666715758468336,36064.19283103007,354238.6516435974,0.5452957767647282,9.822447803096432,1.01073067458581,0.501194743130227
13-2010,13-2010,U.S.,0.7,13,Business & Financial Operations,False,Management & Business,116129,79423.71721942181,177435.25592623762,115316.53607654065,3.982065508548411,2.4666715758468336,98011.5387068158,962713.2230488637,1.4819485460673993,9.822447803096432,1.01073067458581,1.541603610779238
13-2011,13-2011,U.S.,0.7,13,Business & Financial Operations,False,Management & Business,64640,42313.32525500222,97319.6500440016,65275.56722613785,4.1476,2.404,55006.32478899937,548458.7353984285,0.8442676448627232,9.970830399999999,1.025999255826614,0.8580910659763706
13-2020,13-2020,U.S.,2.7,13,Business & Financial Operations,False,Management & Business,88436,59881.85098580027,138709.41457870154,88369.84050502475,3.982065508548411,2.4666715758468336,78827.56359290128,774279.6288365375,1.1918840862806686,9.822447803096432,1.01073067458581,1.1739811496083898
13-2020,13-2020,U.S.,2.7,13,Business & Financial Operations,False,Management & Business,77852,42544.44242779264,134089.50165155547,81799.67119992341,3.982065508548411,2.4666715758468336,91545.05922376283,899196.5658567819,1.3841744472773494,9.822447803096432,1.01073067458581,1.0334793574936945
13-2030,13-2030,U.S.,1.1,13,Business & Financial Operations,False,Management & Business,100685,59790.83678219739,170811.13146750774,95595.68491950641,3.982065508548411,2.4666715758468336,111020.29468531036,1090491.0496308452,1.6786428053641875,9.822447803096432,1.01073067458581,1.3365856896322845
13-2031,13-2031,U.S.,1.1,13,Business & Financial Operations,False,Management & Business,66227,44844.673429900664,115485.68205572171,65170.23658487899,3.9676923076923076,2.286,70641.00862582105,640724.164012829,0.9862960438851973,9.070144615384615,0.9333186156314911,0.8791583698393735
13-2040,13-2040,U.S.,1.7,13,Business & Financial Operations,False,Management & Business,77047,51418.07655569483,122463.36849437971,73507.82644569057,3.982065508548411,2.4666715758468336,71045.29193868488,697838.67172348,1.074215020829444,9.822447803096432,1.01073067458581,1.0227930439399973
13-2041,13-2041,U.S.,1.7,13,Business & Financial Operations,False,Management & Business,72057,47992.46932895702,117171.36551014411,69415.60955076633,4.0627272727272725,2.1542857142857144,69178.8961811871,605472.7460348798,0.9320319220589779,8.752275324675324,0.9006098398691568,0.9565511748307447
13-2050,13-2050,U.S.,0.8,13,Business & Financial Operations,False,Management & Business,118844,66568.25431932375,161463.4305773382,109672.01894692627,3.982065508548411,2.4666715758468336,94895.17625801446,932102.9155599828,1.4348286981295462,9.822447803096432,1.01073067458581,1.577645028541086
13-2051,13-2051,U.S.,1.1,13,Business & Financial Operations,False,Management & Business,30377,20585.46655275547,48064.954806395035,27737.269284517337,3.982065508548411,2.4666715758468336,27479.488253639563,269915.83902717615,0.4154938102336456,9.822447803096432,1.01073067458581,0.4032523562989513
13-2052,13-2052,U.S.,1.6,13,Business & Financial Operations,False,Management & Business,83895,57625.92007478116,133971.6890676,83944.65472184311,3.8352380952380956,2.3857142857142857,76345.76899281883,698547.1667971646,1.07530563973776,9.14978231292517,0.9415133411593022,1.1136997212266029
13-2053,13-2053,U.S.,2.4,13,Business & Financial Operations,False,Management & Business,108042,57534.81353677702,186098.54307614776,108288.90041313301,4.197142857142857,2.078857142857143,128563.72953937075,1121752.0192756816,1.7267642473519755,8.725260408163265,0.8978300027717782,1.4342493030665073
13-2054,13-2054,U.S.,1.8,13,Business & Financial Operations,False,Management & Business,111207,60487.87353065806,194129.87402270682,116658.59422394223,3.982065508548411,2.4666715758468336,133642.00049204877,1312691.5741345368,2.0206862471077374,9.822447803096432,1.01073067458581,1.4762644364794903
13-2060,13-2060,U.S.,1.8,13,Business & Financial Operations,False,Management & Business,50985,33567.701763931385,85838.59479446351,50188.63822407087,3.982065508548411,2.4666715758468336,52270.89303053213,513428.11841363885,0.7903434121155658,9.822447803096432,1.01073067458581,0.6768219832735962
13-2061,13-2061,U.S.,1.8,13,Business & Financial Operations,False,Management & Business,50991,29951.848253280412,80705.26600295522,47402.250476646055,3.918823529411765,2.5745714285714287,50753.41774967481,512066.00561252673,0.788246649510815,10.089291092436977,1.0381888706740439,0.6769016328156113
13-2070,13-2070,U.S.,1.0,13,Business & Financial Operations,False,Management & Business,103236,68457.54134379845,164514.25252433371,111489.20097751841,3.982065508548411,2.4666715758468336,96056.71118053526,943512.031707917,1.452391273029888,9.822447803096432,1.01073067458581,1.3704500199123855
13-2071,13-2071,U.S.,2.8,13,Business & Financial Operations,False,Management & Business,50764,34095.454966580386,69817.0170747366,47819.75074961405,4.326086956521739,2.1174285714285714,35721.56210815622,327215.9432293516,0.503698484355603,9.160180124223603,0.9425832767841642,0.6738882251427054
13-2072,13-2072,U.S.,1.1,13,Business & Financial Operations,False,Management & Business,115595,77110.87135742612,179024.4108998042,119600.64723165763,3.988235294117647,2.146857142857143,101913.53954237809,872601.1964543341,1.3432349773765786,8.562171428571428,0.8810481335610907,1.534514801539891
13-2080,13-2080,U.S.,1.9,13,Business & Financial Operations,False,Management & Business,99120,51167.46741750728,164129.9945248087,99383.96179654193,3.982065508548411,2.4666715758468336,112962.5271073014,1109568.5262173337,1.708009638615367,9.822447803096432,1.01073067458581,1.315810434090004
13-2081,13-2081,U.S.,0.8,13,Business & Financial Operations,False,Management & Business,48246,31786.828418138175,77551.36685075975,47594.74274372033,4.215714285714286,2.081714285714286,45764.53843262157,401625.5918923504,0.6182406636977478,8.775912653061226,0.9030421228747593,0.6404619673436878
13-2082,13-2082,U.S.,3.1,13,Business & Financial Operations,False,Management & Business,58226,32036.04080299241,101513.63489174523,59278.4992506448,4.453333333333333,1.9462857142857144,69477.59408875281,602194.2014913643,0.926985108321349,8.667459047619047,0.8918822380896978,0.772945705562193
13-2090,13-2090,U.S.,1.3,13,Business & Financial Operations,False,Management & Business,43851,27439.975571484778,59035.33950426296,42882.91849330918,3.982065508548411,2.4666715758468336,31595.363932778186,310343.81304954935,0.4777264418091918,9.822447803096432,1.01073067458581,0.5821186778176025
13-2099,13-2099,U.S.,1.3,13,Business & Financial Operations,False,Management & Business,110845,72344.23749378003,188443.8791762168,114056.67042008834,3.2952380952380955,2.6148571428571428,116099.64168243678,1000381.48722305,1.53993302990884,8.6165768707483,0.8866464579680918,1.471458914111244
13-2099,13-2099,U.S.,1.3,13,Business & Financial Operations,False,Management & Business,110845,72344.23749378003,188443.8791762168,114056.67042008834,3.2952380952380955,2.311142857142857,116099.64168243678,884187.7021576979,1.3610706161421118,7.615765986394558,0.7836629368994639,1.471458914111244
13-2099,13-2099,U.S.,1.3,13,Business & Financial Operations,False,Management & Business,110845,72344.23749378003,188443.8791762168,114056.67042008834,4.211304347826087,2.6148571428571428,116099.64168243678,1278484.5236874323,1.9680297680424577,11.011959254658386,1.1331314993054642,1.471458914111244
13-2099,13-2099,U.S.,1.3,13,Business & Financial Operations,False,Management & Business,110845,72344.23749378003,188443.8791762168,114056.67042008834,4.211304347826087,2.311142857142857,116099.64168243678,1129989.216794978,1.7394441426677705,9.732925962732919,1.0015188699608717,1.471458914111244
15-0000,15-0000,U.S.,0.4,15,Computer & Mathematical,True,STEM,45254,22668.950871407946,80214.80677992379,41298.21165473737,3.812257672708195,2.7253801452784505,57545.85590851585,597892.8898422606,0.9203639023464432,10.389851369884349,1.0691165475696458,0.6007433957254745
15-1200,15-1200,U.S.,0.4,15,Computer & Mathematical,False,STEM,33616,20002.29312683898,52283.61654793745,33747.64445190918,3.812257672708195,2.7253801452784505,32281.323421098466,335398.15236837964,0.5162937335397795,10.389851369884349,1.0691165475696458,0.44624983406345414
15-1210,15-1210,U.S.,0.9,15,Computer & Mathematical,False,STEM,84051,58515.723304819185,138619.29595692278,90514.72271621307,3.812257672708195,2.7253801452784505,80103.5726521036,832264.214052089,1.2811424133683254,10.389851369884349,1.0691165475696458,1.1157706093189965
15-1211,15-1211,U.S.,0.9,15,Computer & Mathematical,False,STEM,112953,69610.76656113201,186920.41740111433,104100.58479560062,3.494090909090909,3.1677142857142857,117309.65083998232,1298416.260254414,1.9987116027974559,11.06828168831169,1.138927082290672,1.499442453205894
15-1211,15-1211,U.S.,0.9,15,Computer & Mathematical,False,STEM,112953,69610.76656113201,186920.41740111433,104100.58479560062,3.494090909090909,3.0385714285714283,117309.65083998232,1245481.8190498506,1.9172271936277572,10.617044805194805,1.0924947704664287,1.499442453205894
15-1211,15-1211,U.S.,0.9,15,Computer & Mathematical,False,STEM,112953,69610.76656113201,186920.41740111433,104100.58479560062,3.9811764705882355,3.1677142857142857,117309.65083998232,1479418.938672941,2.277337313647411,12.611229579831933,1.2976965453114264,1.499442453205894
15-1211,15-1211,U.S.,0.9,15,Computer & Mathematical,False,STEM,112953,69610.76656113201,186920.41740111433,104100.58479560062,3.9811764705882355,3.0385714285714283,117309.65083998232,1419105.2956423492,2.1844937612194655,12.097089075630251,1.244791445782179,1.499442453205894
15-1212,15-1212,U.S.,2.1,15,Computer & Mathematical,False,STEM,75418,44508.03077346851,99324.00797068019,80780.68211392137,4.047272727272728,2.6534285714285715,54815.97719721168,588676.9516847293,0.9061773867505029,10.739149090909093,1.1050593113572356,1.0011681932828886
15-1220,15-1220,U.S.,3.5,15,Computer & Mathematical,False,STEM,95727,48669.954628367406,145690.11974067838,95697.6015143228,3.812257672708195,2.7253801452784505,97020.16511231096,1008025.0953985497,1.5516991859677725,10.389851369884349,1.0691165475696458,1.270768618080446
15-1221,15-1221,U.S.,3.5,15,Computer & Mathematical,False,STEM,75294,52182.94565634133,102472.46909779555,74568.21859975587,3.4686666666666666,3.3322857142857143,50289.523441454214,581275.9013340251,0.8947846110577969,11.558588380952381,1.1893796806796846,0.9995221027479092
15-1230,15-1230,U.S.,0.7,15,Computer & Mathematical,False,STEM,55140,31324.187821741532,91451.65552708635,53631.30466953362,3.812257672708195,2.7253801452784505,60127.46770534481,624715.4527060536,0.96165310154526,10.389851369884349,1.0691165475696458,0.7319792911190761
15-1231,15-1231,U.S.,2.3,15,Computer & Mathematical,False,STEM,71364,42734.62420722932,100198.85592848403,70219.39846565198,3.7973076923076925,2.803142857142857,57464.23172125471,611672.0344879463,0.9415747706349842,10.644395934065933,1.0953092038427898,0.9473516527279968
15-1232,15-1232,U.S.,0.9,15,Computer & Mathematical,False,STEM,104448,70959.03837702594,181814.04247457997,97812.91392565687,3.469375,2.6785714285714284,110855.00409755403,1030172.0888596915,1.5857910670947002,9.292968749999998,0.9562472371328249,1.3865392273994424
15-1240,15-1240,U.S.,1.2,15,Computer & Mathematical,False,STEM,104760,72639.97995184411,154327.45234538626,103876.91606386032,3.812257672708195,2.7253801452784505,81687.47239354215,848720.6969504338,1.30647463102225,10.389851369884349,1.0691165475696458,1.3906810035842294
15-1241,15-1241,U.S.,1.5,15,Computer & Mathematical,False,STEM,116815,60577.13444361654,163240.18825991786,124576.34488111167,3.5972727272727276,3.2391428571428573,102663.05381630133,1196238.1427775768,1.8414241479153521,11.652080259740261,1.1990000025800749,1.5507102084163016
15-1241,15-1241,U.S.,1.5,15,Computer & Mathematical,False,STEM,116815,60577.13444361654,163240.18825991786,124576.34488111167,3.5972727272727276,2.907142857142857,102663.05381630133,1073628.2175850614,1.6526850758612246,10.457785714285714,1.076106997111428,1.5507102084163016
15-1241,15-1241,U.S.,1.5,15,Computer & Mathematical,False,STEM,116815,60577.13444361654,163240.18825991786,124576.34488111167,3.866153846153846,3.2391428571428573,102663.05381630133,1285651.950032097,1.9790629156052204,12.523024615384616,1.2886202473249357,1.5507102084163016
15-1241,15-1241,U.S.,1.5,15,Computer & Mathematical,False,STEM,116815,60577.13444361654,163240.18825991786,124576.34488111167,3.866153846153846,2.907142857142857,102663.05381630133,1153877.4447893256,1.776216385841326,11.239461538461537,1.156541502737163,1.5507102084163016
15-1242,15-1242,U.S.,3.4,15,Computer & Mathematical,False,STEM,59355,32542.63723957165,88347.63431706374,54983.96817056326,3.373333333333333,2.818857142857143,55804.997077492095,530646.634648129,0.8168486625766841,9.508944761904761,0.9784711862525177,0.7879330943847073
15-1243,15-1243,U.S.,2.7,15,Computer & Mathematical,False,STEM,78676,49514.87332306927,131960.10018283396,78338.20648388937,3.7864,2.7602857142857142,82445.22685976469,861680.0668717987,1.3264235825408495,10.451545828571428,1.075464912365979,1.044417894597106
15-1243,15-1243,U.S.,2.7,15,Computer & Mathematical,False,STEM,78676,49514.87332306927,131960.10018283396,78338.20648388937,3.7864,2.5854285714285714,82445.22685976469,807094.8064509789,1.2423979917619445,9.789466742857142,1.007336920815624,1.044417894597106
15-1243,15-1243,U.S.,2.7,15,Computer & Mathematical,False,STEM,78676,49514.87332306927,131960.10018283396,78338.20648388937,3.839444444444444,2.7602857142857142,82445.22685976469,873751.5174412224,1.3450057191439257,10.59796365079365,1.0905313181329201,1.044417894597106
15-1243,15-1243,U.S.,2.7,15,Computer & Mathematical,False,STEM,78676,49514.87332306927,131960.10018283396,78338.20648388937,3.839444444444444,2.5854285714285714,82445.22685976469,818401.561052233,1.2598029968464326,9.926609365079365,1.0214489077512467,1.044417894597106
15-1244,15-1244,U.S.,1.1,15,Computer & Mathematical,False,STEM,57038,31991.8584678407,82295.77998669853,56637.00121618817,3.5725000000000002,3.4148571428571426,50303.92151885783,613686.5711575376,0.9446758391744249,12.199577142857143,1.2553374762016611,0.7571750962431966
15-1250,15-1250,U.S.,0.6,15,Computer & Mathematical,False,STEM,44066,30750.08577081158,64098.7509005176,47839.64551303867,3.812257672708195,2.7253801452784505,33348.66512970602,346487.67408169055,0.5333643420929455,10.389851369884349,1.0691165475696458,0.5849727864064782
15-1251,15-1251,U.S.,2.5,15,Computer & Mathematical,False,STEM,37849,20585.767162089865,52599.148890713135,35548.875060421626,3.621176470588235,2.6034285714285716,32013.38172862327,301805.33304535144,0.4645827685689164,9.427474285714286,0.9700878676531695,0.5024425859551308
15-1252,15-1252,U.S.,0.7,15,Computer & Mathematical,False,STEM,56476,30092.435747434494,82297.9036248997,52645.80805700726,3.812257672708195,2.7253801452784505,52205.467877465206,542407.0519421352,0.8349520114169584,10.389851369884349,1.0691165475696458,0.7497145891411124
15-1253,15-1253,U.S.,1.7,15,Computer & Mathematical,False,STEM,104968,63478.671742615574,140313.10152656373,110184.48758219973,3.9307407407407404,2.7060000000000004,76834.42978394814,817255.9006377017,1.2580394293115185,10.636584444444445,1.094505400927985,1.3934421877074208
15-1254,15-1254,U.S.,2.6,15,Computer & Mathematical,False,STEM,44072,23869.91862474777,75688.31213887045,41306.83191919707,3.6311111111111107,2.682285714285714,51818.393514122676,504694.43933936104,0.7768992600087152,9.739677460317457,1.002213599609212,0.5850524359484933
15-1255,15-1255,U.S.,3.1,15,Computer & Mathematical,False,STEM,91474,46065.49935287613,124682.26718958188,96747.6243606989,3.93625,2.5854285714285714,78616.76783670575,800074.4511264461,1.2315912373547293,10.176893214285714,1.0472031361083087,1.2143103677153857
15-1290,15-1290,U.S.,1.0,15,Computer & Mathematical,False,STEM,34192,19103.38358629532,57672.118887905286,35186.18047609535,3.812257672708195,2.7253801452784505,38568.735301609966,400723.42730813916,0.6168519204439143,10.389851369884349,1.0691165475696458,0.45389619009690696
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,3.898285714285714,2.721714285714286,122367.60091758361,1298322.6830983886,1.9985675551963666,10.610019918367348,1.0917719090428468,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,3.898285714285714,2.1465714285714284,122367.60091758361,1023965.8112658191,1.5762374598142244,8.367948734693876,0.8610626026284806,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,3.898285714285714,2.3082857142857143,122367.60091758361,1101107.3857602226,1.6949850176812349,8.998357224489796,0.9259316872934242,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,3.898285714285714,3.0954285714285716,122367.60091758361,1476593.3181490595,2.2729877065922146,12.066864979591838,1.2416813838515854,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,3.898285714285714,2.8280000000000003,122367.60091758361,1349023.5059109647,2.076613653299773,11.024352,1.1344067138049652,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,3.832692307692308,2.721714285714286,122367.60091758361,1276476.822152427,1.9649392211386603,10.431493406593408,1.0734015165201354,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,3.832692307692308,2.1465714285714284,122367.60091758361,1006736.3389493157,1.5497153441543934,8.227147802197802,0.8465741752693446,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,3.832692307692308,2.3082857142857143,122367.60091758361,1082579.912467925,1.6664648296849918,8.846948901098902,0.9103517585519812,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,3.832692307692308,3.0954285714285716,122367.60091758361,1451747.8365735242,2.2347419191493008,11.863825274725276,1.2207885817740025,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,3.832692307692308,2.8280000000000003,122367.60091758361,1326324.5418501701,2.0416720985545305,10.838853846153848,1.1153189387482996,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,3.8330434782608696,2.721714285714286,122367.60091758361,1276593.7793865078,1.9651192587644541,10.432449192546585,1.073499866972139,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,3.8330434782608696,2.1465714285714284,122367.60091758361,1006828.5812020609,1.549857336877739,8.227901614906832,0.8466517426581649,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,3.8330434782608696,2.3082857142857143,122367.60091758361,1082679.1038907827,1.6666175195840882,8.84775950310559,0.9104351695641306,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,3.8330434782608696,3.0954285714285716,122367.60091758361,1451880.8530205148,2.2349466774568647,11.864912298136646,1.2209004365710845,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,3.8330434782608696,2.8280000000000003,122367.60091758361,1326446.0663833355,2.0418591668329378,10.83984695652174,1.1154211298856005,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,3.7175000000000002,2.721714285714286,122367.60091758361,1238112.0646778005,1.90588259326801,10.117972857142858,1.0411402265855865,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,3.7175000000000002,2.1465714285714284,122367.60091758361,976478.6838047779,1.5031383501178415,7.9798792857142855,0.821130224893713,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,3.7175000000000002,2.3082857142857143,122367.60091758361,1050042.7640701185,1.6163789073076056,8.581052142857143,0.8829909605904842,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,3.7175000000000002,3.0954285714285716,122367.60091758361,1408115.2749022979,2.1675763190705037,11.507255714285716,1.1840975451215876,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,3.7175000000000002,2.8280000000000003,122367.60091758361,1286461.6015306392,1.980309249230187,10.513090000000002,1.0817978125912382,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,4.055238095238095,2.721714285714286,122367.60091758361,1350595.618252941,2.079033677813478,11.037199455782313,1.1357287180456468,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,4.055238095238095,2.1465714285714284,122367.60091758361,1065192.6180909453,1.63969977130093,8.704858231292516,0.8957306171191417,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,4.055238095238095,2.3082857142857143,122367.60091758361,1145440.0587723607,1.7632283312046069,9.360648163265305,0.9632114542400566,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,4.055238095238095,3.0954285714285716,122367.60091758361,1536043.7673894984,2.3645025052940603,12.552699863945579,1.2916738328056412,1.5151466879065445
15-1299,15-1299,U.S.,1.0,15,Computer & Mathematical,False,STEM,114136,76210.89875703964,198578.49967462325,125507.13155856945,4.055238095238095,2.8280000000000003,122367.60091758361,1403337.7524110447,2.1602220599409834,11.468213333333333,1.1800800809590397,1.5151466879065445
15-2000,15-2000,U.S.,1.0,15,Computer & Mathematical,False,STEM,56030,30380.582150073227,72871.23812605398,52359.780085879305,3.812257672708195,2.7253801452784505,42490.65597598076,441471.60019932827,0.6795774487998656,10.389851369884349,1.0691165475696458,0.7437939731846542
15-2010,15-2010,U.S.,3.6,15,Computer & Mathematical,False,STEM,31262,19691.36218953511,46360.605958084794,32022.12443998222,3.812257672708195,2.7253801452784505,26669.243768549684,277089.4789024456,0.42653652256858055,10.389851369884349,1.0691165475696458,0.41500066374618344
15-2011,15-2011,U.S.,3.6,15,Computer & Mathematical,False,STEM,75890,40119.133195355884,126250.8704048706,78175.5359197207,3.5493333333333337,2.8028571428571425,86131.73720951471,856862.1464653155,1.3190071370506289,9.948274285714286,1.0236782298395026,1.0074339572547457
15-2020,15-2020,U.S.,2.8,15,Computer & Mathematical,False,STEM,44499,25071.441360439552,68648.41823363052,48139.253134075814,3.812257672708195,2.7253801452784505,43576.97687319097,452758.31286134175,0.6969516024095771,10.389851369884349,1.0691165475696458,0.590720828355237
